nif,name,originial-address,merged-address,address-count,zip-code,city,form,cae-code,active-2016,active-2015,active-2014,active-2013,active-2012,active-2012-2016
513551646,"E.T.& D., LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga N. 30, 1. Andar, Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,LDA,70220,1,1,0,0,0,2
511157886,"ELFISA ENGINEERING - COMÉRCIO, GESTÃO E SERVIÇOS LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, 30, 1. Andar, Sala A",Avenida Arriaga 30 1A,188,,Funchal,LDA,,0,0,0,0,0,0
513148957,"EMBASSEA CRUISES, UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, N. 30-1. , Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,UNI,50101,0,0,1,0,0,1
513551492,"EMPTY HOURS, LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, N. 30, 1. Andar, Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,LDA,70220,1,1,0,0,0,2
513561374,"ENDLESS LINK, LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, N. 30, 1. Andar, Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,LDA,70220,0,1,0,0,0,1
513306480,"EXTENDEDLINE, LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, N. 30, 1. Andar, Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,LDA,41200,1,0,1,0,0,2
511074263,"F. F. B. - PARTICIPAÇÕES E SERVIÇOS, SOCIEDADE UNIPESSOAL S.A. (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, N. 30, 1. Andar, Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,UNI,70220,1,0,1,0,0,2
511164289,"F.O.F. - FOX OIL FUND, LDA (ZONA FRANCA DA MADEIRA)","Av. Arriaga, 30 1. - Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,LDA,70220,0,0,0,0,0,0
511127456,FCDG MADEIRA SERVIÇOS E INVESTIMENTOS LDA (ZONA FRANCA DA MADEIRA),"Avenida Arriaga, N. 30, 1. Andar, Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,LDA,70220,0,1,0,1,0,2
511155042,"FENOWELL - COMÉRCIO, SERVIÇOS DE CONSULTADORIA E INVESTIMENTOS, SGPS LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, N. 30, 1. Andar, Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,SGPS,64202,1,0,0,0,1,2
513492542,"FIELD VISION, S.A. (ZONA FRANCA DA MADEIRA)","Avenida Arriaga N. 30, 1. Andar, Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,SA,70220,0,1,0,0,0,1
511146752,"FILIALA - COMÉRCIO, SERVIÇOS DE CONSULTADORIA E INVESTIMENTOS S.A.(ZONA FRANCA DA MADEIRA)",Avenida Arriaga N. 30-1. Sala  A,Avenida Arriaga 30 1A,188,9000-064,Funchal,SA,70220,0,0,0,1,1,2
511141998,"FOWLER - COMÉRCIO, SERVIÇOS DE CONSULTADORIA E INVESTIMENTOS LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, N. 30, 1. Andar, Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,LDA,46900,0,0,0,1,1,2
509771661,"FSPS MADEIRA, LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, N. 30, 1. Andar, Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,LDA,70220,0,0,0,1,0,1
511164149,"GABROVA - COMÉRCIO, SERVIÇOS DE CONSULTADORIA E INVESTIMENTOS, SOCIEDADE UNIPESSOAL, LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, 30, 1. Andar, Sala A",Avenida Arriaga 30 1A,188,9000-068,Funchal,UNI,70220,1,0,0,0,0,1
510007619,GDK INTERNACIONAL LDA (ZONA FRANCA DA MADEIRA),"Avenida Arriaga, N. 30, 1. Andar, Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,LDA,46900,0,0,0,1,0,1
510454909,"GHIFRAN AFRICA TRADE, LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga N. 30-1. Andar, Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,LDA,70220,0,1,0,1,0,2
513552782,"GLOWEFFECT, LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, N. 30, 1. Andar, Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,LDA,70220,1,1,0,0,0,2
510789218,"GOLDEN SPIKE, SGPS LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga N. 30, 1. Andar Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,SGPS,64202,0,0,0,1,0,1
511149271,"GOMITO - COMÉRCIO, SERVIÇOS DE CONSULTADORIA E INVESTIMENTOS LDA (ZONA FRANCA DA MADEIRA)",Av Arriaga 30-1 Sala A,Avenida Arriaga 30 1A,188,9000-060,Funchal,LDA,,0,0,0,0,0,0
510009204,"GRANVILLE COOPER, UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, N. 30, 1. Andar, Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,UNI,70220,0,0,0,1,0,1
513552200,"GREAT JOURNEY, LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, N. 30, 1. Andar, Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,LDA,70220,1,1,0,0,0,2
513324224,"GREENDROP, LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, N. 30, 1. Andar, Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,LDA,70220,1,1,0,0,0,2
513481214,"HERDADE DE MUJADAREM, LDA. (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, N. 30, 1. Andar, Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,LDA,55202,0,1,0,0,0,1
513903518,"HEYMA FOODS, LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga N. 30, 1. Andar, Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,LDA,46382,1,0,0,0,0,1
513551441,"HIGH DEAL, LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga N. 30, 1. Andar, Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,LDA,70220,1,1,0,0,0,2
513552065,"HIGHBREEZE, LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, N. 30, 1. Andar, Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,LDA,70220,1,1,0,0,0,2
513552138,"IDENTICALWAY, LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, N. 30, 1. Andar, Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,LDA,70220,1,1,0,0,0,2
514033061,"IDENTICALWAY, UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, N. 30, 1. Andar, Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,UNI,63110,1,0,0,0,0,1
511124228,INFLEX - SERVIÇOS E INVESTIMENTOS LDA (ZONA FRANCA DA MADEIRA),"Av. Arriaga, N 30 - 1 Sala A",Avenida Arriaga 30 1A,188,,,LDA,,0,0,0,0,0,0
509930565,"INFOMATRIX EUROPE, UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, N. 30-1. Andar, Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,UNI,70220,0,1,0,1,0,2
511141092,"JADILA - COMÉRCIO, SERVIÇOS DE CONSULTADORIA E INVESTIMENTOS, SGPS , UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)",Av Arriaga N 30-1 - Sala A,Avenida Arriaga 30 1A,188,9000-060,Funchal,UNI,64202,0,0,0,0,0,0
511164009,"JELSALA - COMÉRCIO, SERVIÇOS DE CONSULTADORIA E INVESTIMENTOS LDA (ZONA FRANCA DA MADEIRA)","Av. Arriaga, 30 1 Sala A",Avenida Arriaga 30 1A,188,9000-060,Funchal,LDA,70220,0,0,0,0,1,1
511152353,KELSEN - SERVIÇOS E INVESTIMENTOS LDA (ZONA FRANCA DA MADEIRA),"Av. Arriaga, N. 30, 1. Andar, Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,LDA,70220,0,0,0,1,0,1
511234465,KEYCORO - CONSULTORES E SERVIÇOS LDA (ZONA FRANCA DA MADEIRA),"Avenida Arriaga, 30, 1. , Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,LDA,69200,0,0,1,0,0,1
513508490,LASTSTAND UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA),"Avenida Arriaga, N. 30, 1. Andar, Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,UNI,70220,0,1,0,0,0,1
513608222,"LEAN WAVES, LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, N. 30, 1. Andar, Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,LDA,62020,1,1,0,0,0,2
510330835,"LEINAME, LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, N. 30, 1. Andar, Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,LDA,70220,1,0,1,0,1,3
511070756,LNG - SERVIÇOS E GESTÃO DE PROJECTOS LDA (ZONA FRANCA DA MADEIRA),"Avenida Arriaga, N. 30, 1. Andar - H",Avenida Arriaga 30 1A,188,9000-064,Funchal,LDA,71120,1,1,1,1,0,4
510900607,"LRL CONSULTING, UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, N. 30-1. , Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,UNI,46630,1,0,1,0,0,2
513561382,"MAGIC TIMES, LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga N. 30, 1. Andar, Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,LDA,70220,1,1,0,0,0,2
513287906,"MAJINSERVICES, LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, N. 30, 1. Andar, Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,LDA,46900,1,1,0,0,0,2
510780911,"MAR ALTO CONSULTING, UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, N. 30, 1. Andar, Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,UNI,74900,0,0,0,1,0,1
511084552,"MARCANUT - SGPS, LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, N. 30, 1. Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,SGPS,64202,1,1,1,0,0,3
511084560,"MARCAPIARA - SGPS, UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga N. 30, 1. Andar, Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,UNI,64202,1,1,1,0,0,3
511164041,"MARDUBICE - COMÉRCIO, SERVIÇOS DE CONSULTADORIA E INVESTIMENTOS LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, N. 30, 1. Andar, Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,LDA,70220,0,0,1,0,0,1
511119178,MARLINGHURST - TRANSPORTES MARÍTIMOS LDA (ZONA FRANCA DA MADEIRA),"Av. Arriaga, N. 30 - 1 Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,LDA,,0,0,0,0,0,0
511173458,"MELK - COMÉRCIO E SERVIÇOS INTERNACIONAIS, UNIPESSOAL, LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, N. 30-1. , Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,UNI,46900,0,0,0,0,1,1
511164033,MIFEC LDA (ZONA FRANCA DA MADEIRA),"Avenida Arriaga, N. 30, 1. Andar, Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,LDA,70220,1,0,0,0,1,2
513551301,"MILLION CHALLENGE, LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, N. 30, 1. Andar, Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,LDA,70220,1,1,0,0,0,2
513998233,"MILLION CHALLENGE, UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga N. 30, 1. Andar, Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,UNI,63110,1,0,0,0,0,1
513552359,"MILLION SIGNS, LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga N. 30, 1. Andar, Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,LDA,70220,1,1,0,0,0,2
511093225,"MISSION - TRADING, GESTÃO E SERVIÇOS LDA (ZONA FRANCA DA MADEIRA)","Av. Arriaga, N. 30 - 1. Andar, Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,LDA,70220,0,0,1,0,0,1
513103791,"MODELPRO - CONSULTANCY SERVICES, UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, N. 30 - 1. Andar, Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,UNI,70220,0,0,1,0,0,1
511080247,MOUNTAIN VIEW INVESTMENTS - SOCIEDADE DE SERVIÇOS LDA (ZONA FRANCA DA MADEIRA),Av Arriaga N 30-1 / Sala A,Avenida Arriaga 30 1A,188,9000-064,Funchal,LDA,,0,0,0,0,0,0
511164130,"MOVGRADE - COMÉRCIO, SERVIÇOS DE CONSULTADORIA E INVESTIMENTOS, SOCIEDADE UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)","Av Arriaga 30-1. , Sala A",Avenida Arriaga 30 1A,188,9000-060,Funchal,UNI,70220,0,0,0,1,0,1
511097174,"MULAKAS - COMÉRCIO, GESTÃO E SERVIÇOS LDA (ZONA FRANCA DA MADEIRA )","Avenida Arriaga, N. 30, 1. Andar, Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,LDA,70220,1,0,1,0,1,3
511154992,"MURCATA - COMERCIO, SERVIÇOS DE CONSULTADORIA E INVESTIMENTOS LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, 30-1. , Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal;,LDA,70220,0,0,0,0,0,0
509750354,"MWM - BUSINESS CONSULTING, LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, N. 30, 1. , Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,LDA,70220,0,0,0,1,1,2
513744908,"MYTHAI IMPORT, UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga N. 30, 1. A",Avenida Arriaga 30 1A,188,9000-064,Funchal,UNI,46900,0,1,0,0,0,1
509326684,NEWALLIANCE COMERCIO INTERNACIONAL LDA (ZONA FRANCA DA MADEIRA),"Avenida Arriaga, N. 30, 1. Andar, Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,LDA,62020,0,0,0,1,0,1
511080875,"NUTMARK, LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, N. 30, 1. Andar, Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,LDA,77400,1,1,1,1,0,4
511129211,"OCEANFLAG - COMÉRCIO, SERVIÇOS DE CONSULTADORIA E INVESTIMENTOS LDA (ZONA FRANCA DA MADEIRA)",Av Arriaga N 30 - 1 - Sala A,Avenida Arriaga 30 1A,188,9000-064,Funchal,LDA,70220,1,1,1,0,0,3
513873996,"OLTREOGGI, S.A. (ZONA FRANCA DA MADEIRA)","Avenida Arriaga N. 30, 1. Andar, Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,SA,70220,1,0,0,0,0,1
513561471,"ONEDIRECTION, LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga N. 30, 1. Andar, Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,LDA,50101,1,1,0,0,0,2
513479848,"OUTOFBOX, LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga N. 30, 1. Andar, Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,LDA,70220,0,1,0,0,0,1
511164157,"P.S.E. - PS ENGINEERING - COMÉRCIO, GESTÃO E SERVIÇOS, LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, N. 30, 1. Andar, Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,LDA,70220,0,0,1,0,0,1
513158359,"PAMASTOCK INVESTMENTS, S.A. (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, N. 30 - 1. Andar - Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,SA,46900,0,1,1,0,0,2
513325484,"PAPERSOFT III AFRICA, LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, N. 30, 1. Andar, Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,LDA,63110,0,1,0,0,0,1
511095210,PARACATINVEST - SGPS LDA (ZONA FRANCA DA MADEIRA),Av Arriaga 30-1 Sala A,Avenida Arriaga 30 1A,188,9000-064,Funchal,SGPS,64202,0,0,1,0,0,1
511164300,"PATERNO - COMÉRCIO, SERVIÇOS DE CONSULTADORIA E INVESTIMENTOS LDA (ZONA FRANCA DA MADEIRA)","Av. Arriaga, 30 1 - Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,LDA,,0,0,0,0,0,0
511097352,"PELKAS - COMÉRCIO, GESTÃO E SERVIÇOS LDA (ZONA FRANCA DA MADEIRA)",Av Arriaga N 30-1 Andar/ Sala  A,Avenida Arriaga 30 1A,188,9000-064,Funchal,LDA,,0,0,0,0,0,0
509366937,PEOPLEBELGI EVENTS LDA (ZONA FRANCA DA MADEIRA),"Avenida Arriaga, N. 30, 1. , Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,LDA,49410,0,0,0,1,0,1
511089880,PETINGA - GESTÃO E INVESTIMENTOS LDA (ZONA FRANCA DA MADEIRA),"Avenida Arriaga, N. 30-1. , Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,LDA,70220,0,0,0,0,1,1
511080883,"PIAMARK, LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, 30-1. , Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,LDA,82990,1,1,1,1,0,4
511149328,"PONEL - COMÉRCIO, SERVIÇOS DE CONSULTADORIA E INVESTIMENTOS LDA (ZONA FRANCA DA MADEIRA)","Av. Arriaga N. 30, 1. Andar, Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,LDA,46900,0,0,0,1,1,2
511164114,"PRILEPA - COMÉRCIO, SERVIÇOS DE CONSULTADORIA E INVESTIMENTOS LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, N. 30, 1. , Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,LDA,,0,0,0,0,1,1
513488278,"PROJEMATO MADEIRA - PROJECTOS, MONTAGENS ELÉCTRICAS E METALOMECÂNICAS, LDA (ZONA FRANCA DA MADEIRA)",Avenida Arriaga 30 1.,Avenida Arriaga 30 1A,188,9000-064,Funchal,LDA,71120,0,1,0,0,0,1
511163975,"PROZORI - COMÉRCIO, SERVIÇOS DE CONSULTADORIA E INVESTIMENTOS LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, N 30, 1 , Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,LDA,,0,0,0,0,0,0
509176666,"PSSA - PRIVATE ACTIVITY SECURITY SYSTEM , UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, N. 30, 1. Andar - Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,UNI,70220,0,0,1,0,0,1
511164220,"R.C.F.M.I. - RESEARCH, CONSULTING & FORECASTING MADEIRA INTERNATIONAL, LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, N. 30, 1. Andar, Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,LDA,70220,0,0,0,1,0,1
513503722,"RED CRISTAL, LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga N. 30, 1. Andar, Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,LDA,70220,0,1,0,0,0,1
513551328,"RICH HILL, LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, N. 30, 1. Andar, Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,LDA,70220,1,1,0,0,0,2
511146795,"RIGOTA - COMÉRCIO, SERVIÇOS DE CONSULTADORIA E INVESTIMENTOS LDA (ZONA FRANCA DA MADEIRA)",Av.arriaga N 30 1 Andar Sala A,Avenida Arriaga 30 1A,188,9000-064,Funchal,LDA,70220,0,0,1,0,0,1
513486380,"RISING MATCH, UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga N. 30, 1. Andar, Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,UNI,70220,0,1,0,0,0,1
514099780,"RISINGLION, LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, N. 30, 1. Andar, Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,LDA,70220,1,0,0,0,0,1
511283407,"RYO CHARTER, UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, N. 30-1. Andar, Letra A",Avenida Arriaga 30 1A,188,9000-064,Funchal,UNI,77210,1,0,1,1,0,3
513324038,"SAFEHAVEN, LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, N. 30, 1. Andar, Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,LDA,70220,1,1,0,0,0,2
513324178,"SALWEEN, LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga N. 30, 1. Andar, Sala A, Sé, 9000-064 Funchal",Avenida Arriaga 30 1A,188,9000-064,Funchal,LDA,70220,1,1,0,0,0,2
511115865,"SANBOY - COMÉRCIO DE BENS ALIMENTARES, SERVIÇOS E INVESTIMENTOS LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, N. 30, 1. Andar, Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,LDA,46900,0,0,0,0,1,1
510686761,"SANTA STAR, UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, N. 30, 1. andar, Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,UNI,70220,0,1,1,1,0,3
513346643,SCBINTERNATIONAL SOCIÉTÉ DE CONSTRUCTION ET BÂTIMENS UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA),"Avenida Arriaga, N. 30, 1. Andar, Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,UNI,70220,0,1,0,0,0,1
511200510,SEATRADE YACHT - TRANSPORTES MARÍTIMOS LDA (ZONA FRANCA DA MADEIRA),"Avenida Arriaga, N. 30, 1. Andar, Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,LDA,50102,1,1,0,1,1,4
511158270,"SELMUN - COMÉRCIO, SERVIÇOS DE CONSULTADORIA E INVESTIMENTOS LDA (ZONA FRANCA DA MADEIRA)",Av. Arriaga N 30 - 1 Sala A,Avenida Arriaga 30 1A,188,9000-064,Funchal,LDA,,0,0,0,0,0,0
511157711,"SIQUIK - COMÉRCIO, SERVIÇOS DE CONSULTADORIA E INVESTIMENTOS, S.A. (ZONA FRANCA DA MADEIRA)",Av Arriaga N 30 - 1 - Sala A,Avenida Arriaga 30 1A,188,9000-064,Funchal,SA,46900,0,1,0,1,0,2
511164262,"SKAFIA - COMÉRCIO, SERVIÇOS DE CONSULTADORIA E INVESTIMENTOS LDA","Avenida Arriaga, N 30-1. , Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,LDA,,0,0,0,0,0,0
511158106,"SLIEMA - COMÉRCIO, SERVIÇOS DE CONSULTADORIA E INVESTIMENTOS LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, N. 30, 1 Andar, Sala A",Avenida Arriaga 30 1A,188,,,LDA,,0,0,0,0,0,0
509923682,SMARTSYS CORPORATION SGPS LDA (ZONA FRANCA DA MADEIRA),"Avenida Arriaga N. 30 - 1. Andar, Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,SGPS,64202,1,1,0,0,1,3
513551476,"STAND STILL, LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga N. 30, 1. Andar, Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,LDA,70220,1,1,0,0,0,2
513326464,"STAYBEHIND - CONSULTING AND INTERNATIONAL BUSINESS, LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, N. 30, 1. Andar, Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,LDA,70220,0,0,1,0,0,1
511281307,"STIT, LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, N. 30, 1. , Sala A",Avenida Arriaga 30 1A,188,,,LDA,70220,0,0,0,0,0,0
511250657,"TAGGIA LI - CONSULTADORIA E PARTICIPAÇÕES, SOCIEDADE UNIPESSOAL, LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, N. 30, 1. Andar, Letra A, Sé, 9000-064 Funchal",Avenida Arriaga 30 1A,188,9000-064,Funchal,UNI,46494,1,1,1,0,1,4
510909841,"TAGUERI MEDIA PORTUGAL, UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, N. 30 - 1. Andar - Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,UNI,70220,0,0,0,1,0,1
513331247,"TECH-FAB, LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, N. 30, 1. Andar, Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,LDA,62090,0,0,1,0,0,1
511110570,"TEKESTA - COMÉRCIO E SERVIÇOS, UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, N. 30-1. , Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,UNI,70220,0,1,0,1,0,2
509228216,THINK AHEAD LABS UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA),"Avenida Arriaga, N. 30 - 1. Andar, Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,UNI,72190,0,0,1,0,0,1
511147490,TIMAGENIS - CONSULTADORIA ECONÓMICA E PARTICIPAÇÕES LDA,"Avenida Arriaga N. 30, 1. Andar, Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,LDA,68100,1,1,0,0,0,2
511164025,"TORAZDE - COMÉRCIO, SERVIÇOS DE CONSULTADORIA E INVESTIMENTOS LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, N. 30, 1 Andar, Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,LDA,70220,0,0,1,0,0,1
511072678,"TPMC, LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, 30 - 1 , Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,LDA,70220,1,1,1,1,1,5
509803024,"TRADEDCARD, SOCIEDADE UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, N. 30, 1. Andar, Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,UNI,70220,0,1,1,0,0,2
513211217,"TRENDING & PRIME, BUSINESS CONSULTING, LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, N. 30, 1. , Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,LDA,64202,0,0,1,0,0,1
513346732,"TRUELEVEL, UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)","Avenida Arriaga, N. 30, 1. Andar, Sala A",Avenida Arriaga 30 1A,188,9000-064,Funchal,UNI,70220,0,1,0,0,0,1
